0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
0.0,0.54078925,0.22453317,0.0,0.0,0.0,0.35314843,0.0,0.0,0.0,0.22180206,0.023329474,0.0,0.2605833,0.0,0.48447144,0.35223000000000004,0.28770936,0.0,0.0,0.0,0.32511505,0.0,0.0,0.48902267,1.0372968,0.0,0.0,0.32927072,0.16813849,0.5544821,0.0,0.23687088,0.0,0.26427445,0.0,0.19145362,0.0,0.0,0.11983815,0.7777724,0.0,0.14573807,0.0,0.28900006,0.0,0.0,0.0050757825,0.0,0.2024991,0.0,0.0,0.0,0.0,0.17545933,0.015085086000000001,0.0,0.27613294,0.0,0.43082833,0.0,0.0,0.0,0.0,0.0,0.0,0.015179738,0.23200461,0.0,0.0,0.33512568,0.0,0.0,0.0,0.16198169,0.26116765,0.0,0.3467565,0.0,0.12503079,0.0,1.1773903000000001,0.0,0.0,0.0,0.117272034,1.0359521999999999,0.13678664,0.0,0.7224856,0.0,0.27216053,0.0,0.7544495,0.0,0.16807133,0.0,0.0,0.0,0.0,1.7443672e-06,0.089533925,0.0,0.20500773,0.0,0.0,0.0,0.0,0.105511665,0.0,0.0,0.0,0.0,0.32906672,0.0,0.0,0.10578929,0.0,0.0,0.0,0.0,0.5433420999999999,0.0,0.03200674,0.0,0.0,0.0,0.0,1.0
0.0,0.05256386,0.21213183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54733896,0.0,0.18947157,0.0,0.3872741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32563505,0.0,0.115422964,0.24661386,0.13132864,0.0,0.0,0.49534079999999997,0.0,0.0,0.20671967,0.59716296,0.0,0.0,0.40201187,0.66777134,0.0,0.88097924,0.0,0.08957772,0.0,0.38882348,0.74769294,0.0,0.16027981,0.0,0.0,0.0,0.0,0.0,0.0,0.099030614,0.0,0.0,0.7771818,0.0,0.021451816000000002,0.6539303000000001,0.0,0.0,0.0,1.0814478,0.0,0.0,0.0,0.513664,0.0,0.0,0.0,0.0,0.16398224,0.0,1.223165,0.0,0.27273333,0.0,0.83753407,0.0,0.0,0.53235674,0.0,0.5988561,0.0,0.0,0.28068087,0.0,0.27466795,0.14691128,1.0930707,0.0,0.6811805999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22957407,0.0,0.13563022,0.0,0.0,0.0,0.0,0.07585206,0.0,0.0,0.0,0.29690695,0.0,0.16544655,0.28879866,0.1244444,0.0,0.16175339,0.0,0.0,0.0,0.0,1.0
0.0,0.16118905,0.15891472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945388,0.0,0.23744613,0.046514794000000005,0.32003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771085,0.0,0.16502963,0.45073366,0.0,0.0,0.023060277,0.296923,0.0,0.0,0.37368518,0.54593825,0.0,0.0,0.33534238,0.6787462,0.0,0.59444606,0.0,0.18837845,0.0,0.3335489,0.39339507,0.0,0.40093723,0.0,0.0,0.0,0.0,0.051204175,0.0,0.0,0.0,0.0,0.5015440999999999,0.0,0.0,0.44931537,0.0,0.0,0.0,0.7167199000000001,0.055682987,0.0,0.0,0.23513433,0.0,0.0,0.0,0.0,0.2959475,0.0,0.83571887,0.0,0.20277601,0.0,0.68927634,0.008026287,0.0,0.22563049,0.13795301,0.70544946,0.0,0.0,0.37818720000000006,0.0,0.35798442,0.0,0.82104343,0.0,0.7128328,0.09328592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07666275,0.0,0.25143617,0.0,0.0,0.0,0.020597942,0.00025013834,0.0,0.0,0.029211342,0.13565038,0.0,0.0,0.28677318,0.32094777,0.0,0.057128668,0.0,0.0,0.04863914,0.0,1.0
0.0,0.27263758,0.46085858,0.0,0.0,0.0,0.15658462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29994822,0.13675775,0.3389924,0.0,0.08094739999999999,0.0,0.17657365,0.0,0.0,0.0,0.4486701,0.17355129,0.0,0.1626521,0.28152925,0.25047716,0.0,0.58038974,0.0,0.09410275,0.16257834,0.13555677,0.0,0.0,0.45999563,0.7905929,0.0,0.13628338,0.0,0.50625795,0.0,0.0,0.27242342,0.0,0.136209,0.0,0.0,0.0,0.0,0.128357,0.0,0.0,0.26674837,0.09858116,0.46244179999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.76053447,0.13957043,0.0,0.0,0.46952358,0.0,0.0,0.0,0.10774278,0.20795846,0.0,0.5494429,0.0,0.0,0.0,0.80426973,0.0,0.0,0.22385207,0.14103934,0.5893146,0.27356976,0.0,0.37209687,0.0,0.06311825,0.0,1.3396881,0.0,0.31716213,0.0,0.0,0.0,0.0,0.0,0.040953994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15395737,0.0,0.0,0.0,0.0,0.0,0.0,0.18179755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.37445295,0.19345802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324158000000002,0.0,0.10765910000000001,0.15378276,0.47187728,0.0,0.0,0.03186553,0.0,0.0,0.0,0.0,0.18879929,0.0,0.46550965,0.6481819999999999,0.0,0.21328261,0.049715355,0.3381683,0.0,0.0,0.6299656,0.87826747,0.0,0.0,0.64391696,0.5760890000000001,0.0,0.5942851,0.0,0.118594065,0.0,0.111435115,0.2623096,0.0,0.34297797,0.0,0.0,0.0,0.0,0.08930507,0.0,0.0,0.0,0.0,0.7343835999999999,0.061144114000000006,0.0,0.8948976000000001,0.0,0.0,0.0,0.75986665,0.0,0.0,0.0,0.5013994,0.0,0.0,0.0,0.0,0.29517862,0.0,0.9982383,0.0,0.3300287,0.0,0.6705306999999999,0.0,0.0,0.0,0.13308387,0.90645707,0.0,0.0,0.46910593,0.0,0.3161603,0.13715324,1.1108443000000001,0.0,0.58502275,0.012618873999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15960486,0.0,0.0,0.051628374000000005,0.16949815,0.0,0.0,0.0,0.0,0.0,0.0,0.2732835,0.107734546,0.0,0.0,0.0,0.0,0.03870418,0.0,0.0
0.0,0.25894570000000006,0.17023766,0.0,0.0,0.0,0.0016224310000000001,0.016590051,0.0,0.0,0.0,0.0,0.0,0.6252656999999999,0.0,0.06774044,0.0,0.33871743,0.0,0.0,0.03359946,0.0,0.0,0.0,0.0,0.29228485,0.0,0.0,0.41782579999999997,0.025036602999999998,0.14272735,0.0028598792999999997,0.28749153,0.0,0.0,0.37607579999999996,0.5229442,0.0,0.0,0.39931637,0.72022444,0.0,0.5995189000000001,0.0,0.22419223,0.0,0.29506109999999997,0.48473686,0.0,0.35555795,0.0,0.0,0.0,0.0,0.13386798,0.0,0.013022721000000001,0.003361851,0.0,0.44524908,0.006141223,0.0,0.50352114,0.0,0.0,0.0,0.5152819000000001,0.13658097,0.0,0.0,0.2924792,0.0,0.0,0.0,0.059621985999999995,0.17310101,0.0,0.9803226,0.0057985764,0.23819664,0.0,0.7898818,0.058388304,0.0,0.3358795,0.15677613,0.55191255,0.0,0.0,0.30394363,0.0,0.3128068,0.084640615,0.8525282,0.0,0.6150769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18823835,0.0,0.05192122,0.0,0.0,0.0,0.05452388,0.1503306,0.0,0.0,0.0069458856999999995,0.26539534,0.0,0.093896486,0.35813808,0.22578198,0.0,0.049130436,0.0,0.0,0.0,0.0,1.0
0.0,0.048711635,0.6260244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021272497,0.0,0.27880228,0.13195723,0.15457016,0.0,0.0,0.0,0.14624983,0.0,0.0,0.0,0.44330576,0.0,0.013843097,0.0,0.29039738,0.1897408,0.0,0.6783494000000001,0.0,0.034789532000000005,0.0,0.1368693,0.0,0.0,0.46012658,0.85893154,0.0,1.0131611999999999,0.0,0.28485686,0.0,0.28046954,0.49464417,0.0,0.0035904421999999997,0.0,0.0,0.0,0.0,0.016937772,0.0,0.35819268,0.0,0.13569935,1.040031,0.0,0.0,0.30024186,0.0,0.0,0.0,1.6214747,0.09042439599999999,0.0,0.010549672,0.77454334,0.0,0.0,0.0,0.0,0.15016851,0.0,0.9804485999999999,0.0,0.0023673289,0.0,0.7620414000000001,0.24841551,0.0,0.58557016,0.0,0.6757057,0.04743262,0.0,0.15240933,0.0,0.008522697,0.0,0.9759909,0.0,0.43145305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02854041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.35401,0.0,0.0,0.0,0.08354658,0.0,0.0,0.0,0.17647497,0.0,0.0,0.0,0.0,0.60171455,0.046409607,0.5124135999999999,0.0,0.14488162,0.0,0.0,0.3627499,0.0,0.21482103,0.43889886,0.0,0.022710271,0.28842357,0.0,0.0,0.0,0.24459127,0.15217651,0.03245446,0.0,0.24118815,0.0,0.0,0.2798091,0.4662593,0.0,0.89965516,0.0,0.07278858,0.0,0.5143182,0.10098809,0.0,0.31721005,0.0,0.0,0.0,0.0,0.23553400000000002,0.0,0.31220514,0.025938496000000002,0.0,0.41992578,0.15022606,0.061033055,0.26816999999999996,0.0,0.0,0.0,0.20375556,0.0,0.0,0.0,0.48491916,0.0,0.0,0.0,0.0,0.18104973,0.0,0.6065814,0.0,0.3592768,0.0,0.6746576999999999,0.0,0.0,0.6099863,0.28675628,0.54720116,0.0,0.0,0.5449519,0.0,0.28008583,0.0,0.74803156,0.21017386,0.6927357,0.0,0.027330277000000004,0.0,0.0,0.0,0.069622725,0.08919013,0.053380758,0.0,0.0,0.42593414,0.0,0.56044513,0.0,0.0,0.0,0.22452843,0.16763681,0.0,0.0,0.26800892,0.0,0.0,0.0,0.1341692,0.0,0.0,0.20188232,0.0,0.0,0.10215294,0.0,0.0
0.0,0.18322024,0.19358578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89918005,0.0,0.24391882,0.0,0.4471193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36756787,0.0,0.28183590000000003,0.38968688,0.0,0.0,0.0,0.32387617,0.0,0.0,0.30087417,0.8558030000000001,0.0,0.0,0.39790347,0.5625775,0.0,0.8942124,0.0,0.007773190699999999,0.0,0.49261785,0.5671071999999999,0.0,0.27750093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65588707,0.0,0.0,0.89729446,0.0,0.0,0.0,1.1314418,0.0,0.0,0.0,0.5805414000000001,0.0,0.0,0.0,0.0,0.15106693,0.0,1.3658998,0.0,0.37690166,0.0,0.86243016,0.09381173599999999,0.0,0.0,0.0,0.79987633,0.0,0.0,0.19098163,0.0,0.29094806,0.0,0.95279455,0.0,0.7068274999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06476471,0.0,0.04725215,0.0,0.0,0.0,0.0,0.10944868,0.0,0.0,0.029140173999999998,0.39223772,0.0,0.10959091,0.17523092,0.06683571,0.0,0.07438952,0.0,0.0,0.0,0.0,1.0
0.0,0.2349976,0.0761738,0.0,0.0,0.0,0.24760193,0.0,0.0,0.0,0.005825746999999999,0.0,0.0,0.49188977,0.0,0.18781479,0.025605185,0.22983435,0.0,0.0,0.0,0.21553876,0.0,0.0,0.0,0.34733159999999996,0.047954537,0.08583939,0.5815895999999999,0.13771996,0.35903709999999994,0.0,0.47152780000000005,0.0,0.09372733,0.39185417,0.41620958,0.0,0.0,0.3598941,0.78421867,0.0,0.21110387,0.0,0.11805254,0.0,0.023158979,0.14343503,0.0,0.2739513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944785,0.0,0.0,0.22004110000000002,0.0,0.0,0.0,0.43244487,0.21625628,0.0,0.0,0.044619553,0.0,0.0,0.0,0.0,0.29604024,0.0,0.6482078,0.0,0.08189236,0.0,0.67251736,0.0,0.0,0.29181802,0.23831204,0.6086905,0.07389555,0.030193165,0.51591104,0.0,0.30068037,0.03572181,1.4568596,0.0,0.40998667,0.0,0.0,0.0,0.0,0.0,0.0064058937,0.016552212,0.0,0.0,0.0,0.001092039,0.0,0.048424378,0.0,0.0,0.0,0.019873586000000002,0.23532386,0.0,0.0,0.22879063,0.019734441999999998,0.0,0.0,0.21173850000000002,0.6521180999999999,0.0,0.014971528000000001,0.0,0.0,0.020898856,0.0,0.0
