1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
0.0,0.2570786,0.25124985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79358244,0.0,0.057087973,0.08110853,0.40031627,0.0,0.0,0.0,0.045205306,0.0,0.0,0.0,0.4210312,0.0,0.2674445,0.31533247,0.16599508,0.076292925,0.0,0.31038663,0.0,0.009565112,0.42732176,0.79033595,0.0,0.0,0.58819574,0.7659002,0.0,0.707185,0.0,0.21698444,0.0,0.26373976,0.677738,0.0,0.21738343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020463482,0.0,0.88966155,0.0,0.0,0.7228298,0.0,0.0,0.0,1.2788794,0.0,0.0,0.0,0.75671405,0.0,0.0,0.0,0.0,0.20073287,0.0,1.3581929,0.0,0.24735077,0.0,0.69821876,0.029324697,0.0,0.07917584,0.07876503,0.85459614,0.0,0.0,0.13652085,0.0,0.20235379,0.14853822,1.1181793,0.0,0.45239815,0.040098816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005773388,0.0,0.0,0.062799275,0.0,0.01285965,0.012381832,0.048849117,0.0,0.0,0.0,0.29678383,0.0,0.045190353,0.22436233,0.08332285,0.0,0.012778188,0.0,0.0,0.0,0.0,1.0
0.0,0.18819037,0.22658202,0.0,0.0,0.0,0.18812694,0.0,0.0,0.0,0.0,0.0,0.0,0.23849708,0.0,0.45340532,0.39704788,0.28049314,0.0,0.0,0.027079694,0.2535637,0.0,0.0,0.23021495,0.7531654,0.0,0.0,0.3605109,0.21881959,0.5742785,0.0,0.40318686,0.0,0.31940487,0.47420752,0.17603126,0.0,0.0,0.71938455,0.8515542,0.0,0.046287753,0.0,0.6441592,0.0,0.0,0.0559088,0.0,0.23775752,0.0,0.0,0.0,0.0,0.022158206,0.0,0.0,0.41715163,0.0941118,0.57789123,0.0,0.0,0.0,0.0,0.0,0.0,0.44336978,0.27795726,0.0,0.0,0.26635918,0.004995972,0.0,0.0,0.0,0.51119214,0.0,0.24631113,0.0,0.0,0.0,0.7111302,0.0,0.0,0.0,0.26277095,1.1787629,0.2760382,0.10983887,0.22454682,0.0,0.0,0.0,1.5106754,0.0,0.077955455,0.0,0.0,0.0,0.0,0.05179626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045396738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86577415,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.13955945,0.066392004,0.0,0.0,0.0,0.1267559,0.0,0.0,0.0,0.0,0.034501955,0.0,0.7245399,0.0,0.20539664,0.3445733,0.21740548,0.0,0.0,0.0,0.2867073,0.0,0.0,0.0,0.41912615,0.0,0.44365132,0.2932007,0.25709206,0.3951881,0.0,0.61642647,0.0,0.0,0.32318944,0.5632795,0.0,0.0,0.44242743,0.6732261,0.0,0.52745837,0.0,0.13511571,0.0,0.0,0.15323731,0.0,0.09144768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12726647,0.0,0.7068666,0.0,0.0,0.3292888,0.0,0.0,0.0,0.676758,0.0,0.0,0.0,0.42660612,0.0,0.0,0.0,0.0,0.26516762,0.0,0.6554501,0.0,0.13845277,0.0,0.7014493,0.0,0.0,0.24831823,0.029153407,1.0042186,0.24760696,0.0,0.4099563,0.0,0.09323326,0.26089308,1.8057894,0.0,0.43842438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085759185,0.0,0.0,0.04031899,0.32055095,0.0,0.0,0.0,0.0,0.0,0.0,0.38146245,0.47888714,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.09489392,0.104495704,0.0,0.0,0.0,0.0627017,0.0,0.0,0.0,0.0,0.0,0.0,0.6228558,0.0,0.26147333,0.5798805,0.3383202,0.0,0.0,0.090639144,0.31956542,0.0,0.0,0.029687196,0.40346932,0.0,0.49969426,0.564439,0.29975295,0.58040595,0.0,0.6379748,0.0,0.06524165,0.3213355,0.3583511,0.0,0.0,0.54382205,0.5284963,0.0,0.3817108,0.0,0.17079908,0.0,0.0,0.14890361,0.0,0.23290618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070739135,0.0,0.6215071,0.0,0.0,0.0,0.0,0.0,0.0,0.6486084,0.0,0.0,0.0,0.3139705,0.0,0.0,0.0,0.0,0.32877967,0.0,0.49428502,0.0,0.00039052963,0.0,0.6299168,0.0,0.0,0.029788867,0.07837516,0.98216474,0.33188313,0.07714641,0.57707155,0.0,0.060518324,0.004632801,1.5009532,0.0,0.38193312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11631713,0.0,0.0,0.12391328,0.19857481,0.0,0.0,0.0,0.0,0.0,0.0,0.18353781,0.3912151,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.19457662,0.046168476,0.0,0.0,0.0,0.17820247,0.0,0.0,0.0,0.0,0.0,0.0,0.85450894,0.0,0.07028961,0.27659,0.15642413,0.0,0.0,0.039299782,0.103673816,0.0,0.0,0.0,0.4187352,0.0,0.295322,0.41090494,0.16029432,0.22092843,0.0,0.54582417,0.0,0.038035206,0.49365443,0.495111,0.0,0.0,0.4066092,0.8505386,0.0,0.4386938,0.0,0.20977123,0.0,0.0,0.2302261,0.0,0.235411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26854107,0.0,0.5900527,0.0,0.0,0.24904191,0.0,0.0,0.0,0.6730829,0.0,0.0,0.0,0.4647049,0.0,0.0,0.0,0.0,0.3578928,0.0,0.631101,0.0,0.16875537,0.0,0.6043843,0.0,0.0,0.09747617,0.17160232,0.9659095,0.13733578,0.0,0.25864416,0.0,0.27374876,0.32869267,1.4542252,0.0,0.33260643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041937213,0.0,0.0,0.0,0.28779122,0.0,0.0,0.0,0.0,0.0,0.0,0.35706672,0.47538233,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.14757448,0.17577063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80373996,0.0,0.037406012,0.0,0.21747518,0.0,0.0,0.006412551,0.03697756,0.0,0.0,0.0,0.4852754,0.0,0.0,0.09612604,0.12610084,0.11812986,0.0,0.36810634,0.0,0.0,0.2179368,0.69152784,0.0,0.0,0.36445168,1.1144191,0.0,0.87194115,0.0,0.15810867,0.0,0.27352795,0.73652464,0.0,0.10166725,0.0,0.0,0.0,0.0,0.008250271,0.0,0.0905813,0.020053675,0.0,0.63697106,0.0,0.0,0.4382666,0.0,0.0,0.0,1.168703,0.0137204975,0.0,0.0,0.68039244,0.0,0.0,0.0,0.0,0.2364043,0.0,1.2737889,0.0,0.27965677,0.0,1.0204678,0.002076571,0.0,0.43387818,0.122229636,0.71371526,0.005611805,0.0,0.45850924,0.0,0.3162336,0.0037066888,1.0734177,0.0,0.5220684,0.022619745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105469964,0.0,0.051951338,0.0,0.0,0.0,0.014133289,0.07294338,0.0,0.0,0.057699855,0.34384844,0.0,0.17832963,0.16342667,0.27005085,0.0,0.14376165,0.0,0.0,0.0,0.0,1.0
0.0,0.0032754391,0.60511684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029333785,0.0,0.15770887,0.17549315,0.1951325,0.0,0.0,0.115593925,0.0,0.0,0.0,0.0,0.36986387,0.0,0.034371264,0.094580255,0.35552615,0.08135582,0.0,0.6459656,0.0,0.07879826,0.0,0.049471766,0.0,0.0,0.54097724,0.8118539,0.0,0.81409997,0.0,0.26925936,0.0,0.20667225,0.3884275,0.0,0.0,0.0,0.0,0.0,0.0,0.029416144,0.0,0.29798418,0.073963195,0.10302972,0.89642054,0.0,0.0,0.0,0.0,0.0,0.0,1.3940952,0.15810676,0.0,0.0,0.7909889,0.0,0.0,0.0,0.034607977,0.09224696,0.0,0.9620838,0.0,0.0,0.0,0.6955488,0.07902077,0.0,0.62047553,0.029286206,0.6407942,0.23829374,0.0,0.38046092,0.0,0.0,0.0,1.3031774,0.0,0.58712536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06280448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41325495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.030557118,0.666304,0.0,0.0,0.0,0.01672804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29422253,0.2884971,0.24773753,0.0,0.0,0.0,0.06802612,0.0,0.0,0.05020983,0.50743705,0.0,0.06749468,0.29958457,0.23607326,0.4485365,0.0,0.54317427,0.0,0.08071322,0.1296311,0.041123185,0.0,0.0,0.70615447,0.95111144,0.0,0.595517,0.0,0.5331306,0.0,0.0,0.16494724,0.0,0.05471203,0.0,0.0,0.0,0.0,0.17114235,0.0,0.035053,0.079352304,0.2289396,0.8003849,0.062066533,0.0,0.0,0.0,0.0,0.0,0.8031591,0.337331,0.0,0.0,0.5193769,0.0,0.0,0.0,0.05516167,0.1628724,0.0,0.5595679,0.0,0.08522693,0.0,0.8371805,0.00018410385,0.0,0.32945824,0.1698161,0.8121052,0.23238254,0.03896521,0.13338107,0.0,0.03254731,0.0,1.0831037,0.0,0.5505162,0.0,0.0,0.022890642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07667452,0.0,0.0,0.05546525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35682297,0.019607857,0.0,0.010154944,0.0,0.0,0.0,0.0,1.0
0.0,0.1247643,0.12334594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4842534,0.0,0.08125125,0.1747711,0.07133493,0.0,0.0,0.0,0.101492465,0.0,0.0,0.0,0.46535832,0.0,0.17968008,0.5169884,0.3166719,0.30371097,0.0,0.63866013,0.0,0.12780486,0.49724007,0.41993943,0.0,0.0,0.8688244,0.9677633,0.0,0.13786419,0.0,0.36784258,0.0,0.0,0.40697935,0.0,0.20749877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030544847,0.0,0.68836856,0.0,0.0,0.0,0.0,0.0,0.0,1.3433537,0.18510306,0.0,0.0,0.6039994,0.0,0.0,0.0,0.0,0.4802088,0.0,0.67034584,0.0,0.0,0.0,0.54422545,0.0,0.0,0.0,0.5576133,0.9127567,0.3205111,0.036633834,0.35337642,0.0,0.0,0.018457443,1.7614866,0.0,0.2584843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11477776,0.6995629,0.0,0.007675767,0.0,0.0,0.0,0.0,1.0
0.0,0.07396667,0.9599911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13492374,0.29904392,0.33278656,0.0,0.0,0.05565777,0.0,0.0,0.0,0.0,0.5863019,0.0,0.0,0.32412004,0.0048000515,0.3591773,0.0,0.84462047,0.0,0.17384763,0.0,0.0,0.0,0.0,0.6406338,0.74137414,0.0,1.1110935,0.0,0.1892507,0.0,0.0,0.6254996,0.0,0.3130017,0.0,0.0,0.0,0.0,0.0,0.0,0.3930983,0.0,0.40242514,0.9071525,0.0,0.0,0.0,0.0,0.0,0.0,1.5622451,0.32840002,0.0,0.0,0.6337712,0.0,0.0,0.0,0.18652184,0.31089318,0.0,0.81656015,0.0,0.0,0.0,1.2892802,0.0,0.0,0.31414062,0.0,0.87146056,0.052909084,0.0,0.05796969,0.0,0.0,0.0,0.5491414,0.0,0.73456323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024508499,0.0,0.0,0.0,0.0,0.0,0.15736806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
